,Unnamed: 0,text,mod_text
1646,1646,"Menurut Gus Ali, saat ini bangsa ndonesia butuh pemimpin yang berani dan tegas di dalam dan di luar negeri, yaitu h… https://t.co/iaNlYQCD05","['turut', 'gus', 'ali', 'saat', 'ini', 'bangsa', 'ndonesia', 'butuh', 'pimpin', 'yang', 'berani', 'dan', 'tegas', 'di', 'dalam', 'dan', 'di', 'luar', 'negeri', 'yaitu', 'h']"
1647,1647,Mereka berasal dari berbagai elemen dan latar belakang tampak kompak mendeklarasikan Prabowo Subianto sebagai Capre… https://t.co/6tfrKK5DkG,"['mereka', 'asal', 'dari', 'bagai', 'elemen', 'dan', 'latar', 'belakang', 'tampak', 'kompak', 'deklarasi', 'prabowo', 'subianto', 'bagai', 'capre']"
1648,1648,Mereka berasal dari berbagai elemen dan latar belakang tampak kompak mendeklarasikan Prabowo Subianto sebagai Capre… https://t.co/iSjy66JVFU,"['mereka', 'asal', 'dari', 'bagai', 'elemen', 'dan', 'latar', 'belakang', 'tampak', 'kompak', 'deklarasi', 'prabowo', 'subianto', 'bagai', 'capre']"
1649,1649,"Prabowo-Erick berhasil unggul dengan presentase angka 34,7 persen, jauh berada di atas pasangan lainnya. Mending Pr… https://t.co/0pPIHS7EAo","['prabowoerick', 'hasil', 'unggul', 'dengan', 'presentase', 'angka', 'persen', 'jauh', 'ada', 'di', 'atas', 'pasang', 'lain', 'mending', 'pr']"
1650,1650,"Puncaki Hasil Survei, Pasangan Prabowo-Erick Thohir Kalahkan Pasangan lain Mending Prabowo https://t.co/vjTxBNsslC dekade08","['puncak', 'hasil', 'survei', 'pasang', 'prabowoerick', 'thohir', 'kalah', 'pasang', 'lain', 'mending', 'prabowo', 'dekade']"
1651,1651,"“Dalam kancah global, beliau bukan orang baru. Saat aktif dimiliter Prabowo disegani di dunia Internasionbal,” kata… https://t.co/B1eqUQY7ia","['dalam', 'kancah', 'global', 'beliau', 'bukan', 'orang', 'baru', 'saat', 'aktif', 'militer', 'prabowo', 'segani', 'di', 'dunia', 'internasionbal', 'kata']"
1652,1652,"“Dalam kancah global, beliau bukan orang baru. Saat aktif dimiliter Prabowo disegani di dunia Internasionbal,” kata… https://t.co/j9dPEM3eBw","['dalam', 'kancah', 'global', 'beliau', 'bukan', 'orang', 'baru', 'saat', 'aktif', 'militer', 'prabowo', 'segani', 'di', 'dunia', 'internasionbal', 'kata']"
1653,1653,"Alasan mendukung Prabowo, mantan komandan Kopasus tersebut tegas dan mampu merangkul seluruh komponen bangsa disega… https://t.co/gPwB4LMpTO","['alas', 'dukung', 'prabowo', 'mantan', 'komandan', 'kopasus', 'sebut', 'tegas', 'dan', 'mampu', 'rangkul', 'seluruh', 'komponen', 'bangsa', 'sega']"
1654,1654,"Tak hanya mendukung, relawan kaum milenial tersebut akan mengawal Prabowo Subianto sampai menjadi presiden. Mending… https://t.co/amaEWoGEk1","['tak', 'hanya', 'dukung', 'rawan', 'kaum', 'milenial', 'sebut', 'akan', 'awal', 'prabowo', 'subianto', 'sampai', 'jadi', 'presiden', 'mending']"
1655,1655,"Alasan mendukung Prabowo, mantan komandan Kopasus tersebut tegas dan mampu merangkul seluruh komponen bangsa disega… https://t.co/MRdrfVIs7o","['alas', 'dukung', 'prabowo', 'mantan', 'komandan', 'kopasus', 'sebut', 'tegas', 'dan', 'mampu', 'rangkul', 'seluruh', 'komponen', 'bangsa', 'sega']"
1656,1656,"@VIVAcoid Dah tamat riwayatmu pak Prabowo, dah ga ada yg dukung. Mending gerindra dukung Anies - AHY","['vivacoid', 'dah', 'tamat', 'riwayat', 'pak', 'prabowo', 'dah', 'ga', 'ada', 'yg', 'dukung', 'mending', 'gerindra', 'dukung', 'anies', 'ahy']"
1657,1657,@triwul82 @prabowo Indonesia Maju👍,"['triwul', 'prabowo', 'indonesia', 'maju']"
1658,1658,Relawan Prabowo Capres RI 2024 dari Kaum Milenial Mulai Bermunculan di Kota Probolinggo Mending Prabowo https://t.co/GUbdIAOeRW dekade08,"['rawan', 'prabowo', 'capres', 'ri', 'dari', 'kaum', 'milenial', 'mulai', 'muncul', 'di', 'kota', 'probolinggo', 'mending', 'prabowo', 'dekade']"
1659,1659,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan. https://t.co/M61YF2TbrN @prabowo… https://t.co/YzHU2Ehw3e,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'prabowo']"
1660,1660,@bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo… https://t.co/fLyr0neBSG,"['bumnbersatu', 'jokowi', 'ekokuntadhi', 'wartaekonomi', 'ganjarpranowo', 'aniesbaswedan', 'harisruslymoti', 'prabowo']"
1661,1661,Muzani yakin Indonesia akan menjadi lebih baik jika Prabowo menjadi presiden Indonesia berikutnya.… https://t.co/ntbBTJxPVy,"['muzani', 'yakin', 'indonesia', 'akan', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'jadi', 'presiden', 'indonesia', 'ikut']"
1662,1662,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan. Mending Prabowo https://t.co/cgrIhbmjQ6 dekade08,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'mending', 'prabowo', 'dekade']"
1663,1663,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,"" ucap Muzani… https://t.co/8gTiXRfspO","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'ucap', 'muzani']"
1664,1664,Muzani yakin Indonesia akan menjadi lebih baik jika Prabowo menjadi presiden Indonesia berikutnya. Mending Prabowo… https://t.co/5BM8299cQN,"['muzani', 'yakin', 'indonesia', 'akan', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'jadi', 'presiden', 'indonesia', 'ikut', 'mending', 'prabowo']"
1665,1665,Gerindra yakin Indonesia menjadi lebih baik jika Prabowo Subianto jadi presiden lantaran selama ini dihormati di ka… https://t.co/U0YJ1y4iTP,"['gerindra', 'yakin', 'indonesia', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'subianto', 'jadi', 'presiden', 'lantar', 'lama', 'ini', 'hormat', 'di', 'ka']"
1666,1666,Sekjen Gerindra Ahmad Muzani menyebut Ketua Umumnya yakni Prabowo Subianto dihormati di kancah internasional sebaga… https://t.co/PJPNuKVkPC,"['sekjen', 'gerindra', 'ahmad', 'muzani', 'sebut', 'ketua', 'umum', 'yakni', 'prabowo', 'subianto', 'hormat', 'di', 'kancah', 'internasional', 'sebaga']"
1667,1667,"Gerindra: Prabowo Dihormati Dunia, Jadi Presiden Indonesia Lebih Baik https://t.co/vBNQjsGs4b @prabowo… https://t.co/4AOsGaL1BJ","['gerindra', 'prabowo', 'hormat', 'dunia', 'jadi', 'presiden', 'indonesia', 'lebih', 'baik', 'prabowo']"
1668,1668,Muzani mengatakan bahwa Prabowo memiliki obsesi melihat rakyat senyum menghadapi masa depan. Mending Prabowo… https://t.co/oGp5LlnzB1,"['muzani', 'kata', 'bahwa', 'prabowo', 'milik', 'obsesi', 'lihat', 'rakyat', 'senyum', 'hadap', 'masa', 'depan', 'mending', 'prabowo']"
1669,1669,"Dalam kancah internasional, Prabowo selalu dihormati. Kunjungan Pak Prabowo bertemu Menhan AS menunjukkan bahwa bel… https://t.co/yuFcN0ze1u","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'kunjung', 'pak', 'prabowo', 'temu', 'menhan', 'as', 'tunjuk', 'bahwa', 'bel']"
1670,1670,Muzani mengatakan bahwa dalam kancah internasional Prabowo selalu dihormati sebagai Menteri Pertahanan. Mending Pra… https://t.co/hXAjvFRZ7y,"['muzani', 'kata', 'bahwa', 'dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'mending', 'pra']"
1671,1671,"Sebut Sudah Waktunya Prabowo Subianto Jadi Presiden, Gerindra: Obsesi Beliau Cuma 1 Saja https://t.co/35TWgLMSgj… https://t.co/Is5j0b0qo4","['sebut', 'sudah', 'waktu', 'prabowo', 'subianto', 'jadi', 'presiden', 'gerindra', 'obsesi', 'beliau', 'cuma', 'saja']"
1672,1672,Prabowo memberikan kesempatan kepada anak-anak Palestina untuk mendapatkan beasiswa kuliah di Universitas Pertahana… https://t.co/EocoAZGFuR,"['prabowo', 'beri', 'sempat', 'kepada', 'anakanak', 'palestina', 'untuk', 'dapat', 'beasiswa', 'kuliah', 'di', 'universitas', 'tahana']"
1673,1673,"""Kami juga menawarkan beasiswa di tingkat SMA berasrama (boarding school) serta sekolah-sekolah militer lainnya unt… https://t.co/6lTwdxTXsO","['kami', 'juga', 'tawar', 'beasiswa', 'di', 'tingkat', 'sma', 'asrama', 'boarding', 'school', 'serta', 'sekolahsekolah', 'militer', 'lain', 'unt']"
1674,1674,"""Negara Palestina di awal kemerdekaan Republik Indonesia tidak hanya sekadar mengakui, tetapi berperan aktif mening… https://t.co/OBzmY5rDC8","['negara', 'palestina', 'di', 'awal', 'merdeka', 'republik', 'indonesia', 'tidak', 'hanya', 'sekadar', 'aku', 'tetapi', 'peran', 'aktif', 'ning']"
1675,1675,Prabowo lantas menekankan bahwa pertahanan yang kuat adalah perintah UUD 1945 yang dalam pembukaannya menyebutkan t… https://t.co/qB1zp6RYOS,"['prabowo', 'lantas', 'tekan', 'bahwa', 'tahan', 'yang', 'kuat', 'adalah', 'perintah', 'uud', 'yang', 'dalam', 'buka', 'sebut', 't']"
1676,1676,iNews Indonesia Awards 2022 memberikan penghargaan “Outstanding Leader in National Defense &amp; Security” untuk Menter… https://t.co/wY4y9hpsmU,"['inews', 'indonesia', 'awards', 'beri', 'harga', 'outstanding', 'leader', 'in', 'national', 'defense', 'security', 'untuk', 'ter']"
1677,1677,"Yg paling Cocok Jadi Presiden Itu prabowo, Ya?
Jokowi Jadi Apa dong? ~
jenderal08 presiden2014com","['yg', 'paling', 'cocok', 'jadi', 'presiden', 'itu', 'prabowo', 'ya', 'jokowi', 'jadi', 'apa', 'dong', 'jenderal', 'presidencom']"
1678,1678,@prabowo Pak kenapa lucu banget sihhh. Karokean nyanyi bareng @Gerindra yuk kapan?,"['prabowo', 'pak', 'kenapa', 'lucu', 'banget', 'sihhh', 'karokean', 'nyanyi', 'bareng', 'gerindra', 'yuk', 'kapan']"
1679,1679,Min bilangin sama pak Prabowo beli ini @Gerindra https://t.co/HYqpJgYsnU,"['min', 'bilangin', 'sama', 'pak', 'prabowo', 'beli', 'ini', 'gerindra']"
1680,1680,Kunjungan Pak Prabowo ke Pentagon bertemu Menhan AS menunjukkan Prabowo memiliki pergaulan yang begitu luas dan dip… https://t.co/3DsIcrSqJU,"['kunjung', 'pak', 'prabowo', 'ke', 'pentagon', 'temu', 'menhan', 'as', 'tunjuk', 'prabowo', 'milik', 'gaul', 'yang', 'begitu', 'luas', 'dan', 'dip']"
1681,1681,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/8QDhHa9An6","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
1682,1682,"Muzani menuturkan dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik bes… https://t.co/JZi9UrQts8","['muzani', 'tutur', 'dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'bes']"
1683,1683,Sesumbar Gerindra Sebut Prabowo Sosok Tepat Suksesor Jokowi https://t.co/RnV1EWXvDz @prabowo #MendingPrabowo #dekade08 #Pilpres2024,"['sesumbar', 'gerindra', 'sebut', 'prabowo', 'sosok', 'tepat', 'suksesor', 'jokowi', 'prabowo', 'mendingprabowo', 'dekade', 'pilpres']"
1684,1684,"""Pak Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita,"" kata Muzani… https://t.co/tIc0BcvAdW","['pak', 'prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'kata', 'muzani']"
1685,1685,"""Pak Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita,"" kata Muzani Me… https://t.co/KzvEh9DfuU","['pak', 'prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'kata', 'muzani', 'me']"
1686,1686,"Menurut Muzani, Prabowo adalah pemimpin yang berkomitmen untuk selalu mengutamakan persatuan dan kesatuan. Mending… https://t.co/OXCQkAwS1I","['turut', 'muzani', 'prabowo', 'adalah', 'pimpin', 'yang', 'komitmen', 'untuk', 'selalu', 'utama', 'satu', 'dan', 'satu', 'mending']"
1687,1687,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/SeI79hoz96","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
1688,1688,"Muzani mengatakan, kunjungan Prabowo ke Pentagon bertemu Menhan AS menunjukkan bahwa Prabowo memiliki pergaulan yan… https://t.co/VhN7hxjFhh","['muzani', 'kata', 'kunjung', 'prabowo', 'ke', 'pentagon', 'temu', 'menhan', 'as', 'tunjuk', 'bahwa', 'prabowo', 'milik', 'gaul', 'yan']"
1689,1689,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/Afv0d25DUY","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
1690,1690,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,” kata Muzani… https://t.co/STucV4uglO","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'kata', 'muzani']"
1691,1691,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/v4oofoytNC","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
1692,1692,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/gu0pd2Bisb","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
1693,1693,"Diperlukan pemimpin yang memiliki visi yang jelas, serta memiliki karakter pimpin yang kuat, tegas, dan disegani ol… https://t.co/mVTewfcAzP","['perlu', 'pimpin', 'yang', 'milik', 'visi', 'yang', 'jelas', 'serta', 'milik', 'karakter', 'pimpin', 'yang', 'kuat', 'tegas', 'dan', 'segani', 'ol']"
1694,1694,"Menurut Muzani, dalam situasi yang tidak menentu seperti sekarang perlu pemimpin seperti Prabowo Mending Prabowo… https://t.co/PZDdXwEkIW","['turut', 'muzani', 'dalam', 'situasi', 'yang', 'tidak', 'tentu', 'seperti', 'sekarang', 'perlu', 'pimpin', 'seperti', 'prabowo', 'mending', 'prabowo']"
1695,1695,"Menurut Muzani, dalam situasi yang tidak menentu seperti sekarang perlu pemimpin seperti Prabowo… https://t.co/YTNRb0meYK","['turut', 'muzani', 'dalam', 'situasi', 'yang', 'tidak', 'tentu', 'seperti', 'sekarang', 'perlu', 'pimpin', 'seperti', 'prabowo']"
1696,1696,"Kinerja Prabowo mendapat nilai positif lebih tinggi (76,1 persen) dibandingkan Anies Baswedan sebagai Gubernur DKI… https://t.co/PEYjhmlrfD","['kerja', 'prabowo', 'dapat', 'nilai', 'positif', 'lebih', 'tinggi', 'persen', 'banding', 'anies', 'baswedan', 'bagai', 'gubernur', 'dki']"
1697,1697,"""Dari enam tokoh yang dievaluasi kinerjanya secara terpisah, Prabowo Subianto sebagai Menteri Pertahanan menjadi to… https://t.co/ABNhuwOBQt","['dari', 'enam', 'tokoh', 'yang', 'evaluasi', 'kerja', 'cara', 'pisah', 'prabowo', 'subianto', 'bagai', 'menteri', 'tahan', 'jadi', 'to']"
1698,1698,"Ratusan emak-emak yang tergabung dalam Komunitas Emak-Emak Kabupaten Nganjuk, Jawa Timur menggelar deklarasi dukung… https://t.co/Qu3vJrrjWQ","['ratus', 'emakemak', 'yang', 'gabung', 'dalam', 'komunitas', 'emakemak', 'kabupaten', 'nganjuk', 'jawa', 'timur', 'gelar', 'deklarasi', 'dukung']"
1699,1699,Para relawan dari berbagai elemen di Kabupaten Nganjuk mendeklarasikan dukungan kepada Prabowo Subianto sebagai Cap… https://t.co/QHI0akcYSe,"['para', 'rawan', 'dari', 'bagai', 'elemen', 'di', 'kabupaten', 'nganjuk', 'deklarasi', 'dukung', 'kepada', 'prabowo', 'subianto', 'bagai', 'cap']"
1700,1700,Prabowo Subianto raih penghargaan Outstanding Leader in National Defense &amp; Security dalam Indonesia Awards 2022… https://t.co/kvufdXcjvk,"['prabowo', 'subianto', 'raih', 'harga', 'outstanding', 'leader', 'in', 'national', 'defense', 'security', 'dalam', 'indonesia', 'awards']"
1701,1701,"""Kami juga menawarkan beasiswa di tingkat SMA berasrama (boarding school) serta sekolah-sekolah militer lainnya unt… https://t.co/Z6mCLQpobv","['kami', 'juga', 'tawar', 'beasiswa', 'di', 'tingkat', 'sma', 'asrama', 'boarding', 'school', 'serta', 'sekolahsekolah', 'militer', 'lain', 'unt']"
1702,1702,"Direktur Eksekutif Indonesia Political Opinion (IPO), Dedi Kurnia Syah Putra, memaparkan bahwa duet Prabowo Subiant… https://t.co/JMeZ2Xe2Ay","['direktur', 'eksekutif', 'indonesia', 'political', 'opinion', 'ipo', 'dedi', 'kurnia', 'syah', 'putra', 'papar', 'bahwa', 'duet', 'prabowo', 'subiant']"
1703,1703,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/YhUjIIa7gu","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
1704,1704,"""Itu sebabnya mengapa Pak Prabowo memutuskan untuk bekerjasama dengan Presiden Jokowi. Karena beliau menyadari bahw… https://t.co/4JRMnmTSLT","['itu', 'sebab', 'mengapa', 'pak', 'prabowo', 'putus', 'untuk', 'bekerjasama', 'dengan', 'presiden', 'jokowi', 'karena', 'beliau', 'sadar', 'bahw']"
1705,1705,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan karena memiliki visi yang jelas da… https://t.co/hD40gF7Hin,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'karena', 'milik', 'visi', 'yang', 'jelas', 'da']"
1706,1706,Muzani mengatakan Prabowo hanya ingin melihat masyarakat Indonesia tersenyum menatap masa depan bila diberi kesempa… https://t.co/6IVycIFlvw,"['muzani', 'kata', 'prabowo', 'hanya', 'ingin', 'lihat', 'masyarakat', 'indonesia', 'senyum', 'tatap', 'masa', 'depan', 'bila', 'beri', 'kesempa']"
1707,1707,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan karena memiliki visi yang jelas da… https://t.co/QZCr6gI12O,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'karena', 'milik', 'visi', 'yang', 'jelas', 'da']"
1708,1708,Muzani mengatakan pemimpin perlu memiliki visi yang jelas menghadapi situasi tidak menentu seperti saat ini. Visi i… https://t.co/BHkfifEf69,"['muzani', 'kata', 'pimpin', 'perlu', 'milik', 'visi', 'yang', 'jelas', 'hadap', 'situasi', 'tidak', 'tentu', 'seperti', 'saat', 'ini', 'visi', 'i']"
1709,1709,Sekjen Partai Gerindra Ahmad Muzani menyebut Ketua Umumnya yakni Prabowo Subianto dihormati di kancah internasional… https://t.co/MEloeCShw9,"['sekjen', 'partai', 'gerindra', 'ahmad', 'muzani', 'sebut', 'ketua', 'umum', 'yakni', 'prabowo', 'subianto', 'hormat', 'di', 'kancah', 'internasional']"
1710,1710,Ahmad Muzani yakin Indonesia akan menjadi lebih baik jika Prabowo menjadi presiden Indonesia berikutnya. Mending Pr… https://t.co/pS1qAs41AF,"['ahmad', 'muzani', 'yakin', 'indonesia', 'akan', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'jadi', 'presiden', 'indonesia', 'ikut', 'mending', 'pr']"
1711,1711,"“Kami yakin Prabowo juga sosok yang kompromistik demi bangsa negara, punya komitmen kuat terhadap jiwa patriotik,”… https://t.co/POLDueQmH5","['kami', 'yakin', 'prabowo', 'juga', 'sosok', 'yang', 'kompromistik', 'demi', 'bangsa', 'negara', 'punya', 'komitmen', 'kuat', 'hadap', 'jiwa', 'patriotik']"
1712,1712,"“Kami yakin Prabowo juga sosok yang kompromistik demi bangsa negara, punya komitmen kuat terhadap jiwa patriotik,”… https://t.co/gqKyuGZIR0","['kami', 'yakin', 'prabowo', 'juga', 'sosok', 'yang', 'kompromistik', 'demi', 'bangsa', 'negara', 'punya', 'komitmen', 'kuat', 'hadap', 'jiwa', 'patriotik']"
1713,1713,"Peran Prabowo pun benar-benar sosok yang mau berkorban demi bangsa dan negara, dan bukan semata mencari kekuasaan.… https://t.co/L8w4jOuH9G","['peran', 'prabowo', 'pun', 'benarbenar', 'sosok', 'yang', 'mau', 'korban', 'demi', 'bangsa', 'dan', 'negara', 'dan', 'bukan', 'semata', 'cari', 'kuasa']"
1714,1714,"Persatuan dan kesatuan adalah kunci agar rakyat Indonesia bisa tersenyum menatap masa depan, itu lah yang Prabowo i… https://t.co/NhZzZV0iC8","['satu', 'dan', 'satu', 'adalah', 'kunci', 'agar', 'rakyat', 'indonesia', 'bisa', 'senyum', 'tatap', 'masa', 'depan', 'itu', 'lah', 'yang', 'prabowo', 'i']"
1715,1715,Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita ini Mending Prabowo… https://t.co/Aq1f9PFe8f,"['prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'ini', 'mending', 'prabowo']"
1716,1716,Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan. https://t.co/94Onbfhz1T @prabowo #MendingPrabowo #dekade08 #Pilpres2024,"['prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan', 'prabowo', 'mendingprabowo', 'dekade', 'pilpres']"
1717,1717,Sekjen Gerindra Ahmad Muzani: Sebagai Menhan Prabowo Subianto Dihormati Dunia https://t.co/2qaR2WfHTT @prabowo… https://t.co/qAIdXnQA5O,"['sekjen', 'gerindra', 'ahmad', 'muzani', 'bagai', 'menhan', 'prabowo', 'subianto', 'hormat', 'dunia', 'prabowo']"
1718,1718,"Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar. Mending Prabow… https://t.co/g1QNyx6auI","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'mending', 'prabow']"
1719,1719,Para relawan dari berbagai elemen masyarakat ini melakukan tanda tangan petisi di spanduk sebagai aksi nyata untuk… https://t.co/XyVY2VRnb3,"['para', 'rawan', 'dari', 'bagai', 'elemen', 'masyarakat', 'ini', 'laku', 'tanda', 'tangan', 'petisi', 'di', 'spanduk', 'bagai', 'aksi', 'nyata', 'untuk']"
1720,1720,"“Bapak Prabowo adalah figur yang bisa memimpin Indonesia, di dalam negeri maupun luar negeri,” ujar Gus Ali… https://t.co/3thVvxG308","['bapak', 'prabowo', 'adalah', 'figur', 'yang', 'bisa', 'pimpin', 'indonesia', 'di', 'dalam', 'negeri', 'maupun', 'luar', 'negeri', 'ujar', 'gus', 'ali']"
1721,1721,Mereka berasal dari berbagai elemen dan latar belakang tampak kompak mendeklarasikan Prabowo Subianto sebagai Capre… https://t.co/GP4vf3XgDs,"['mereka', 'asal', 'dari', 'bagai', 'elemen', 'dan', 'latar', 'belakang', 'tampak', 'kompak', 'deklarasi', 'prabowo', 'subianto', 'bagai', 'capre']"
1722,1722,"Terbukti, para relawan dari berbagai elemen di Kabupaten Nganjuk juga makin solid dan kuat memberikan dukungan untu… https://t.co/VEagJM51pv","['bukti', 'para', 'rawan', 'dari', 'bagai', 'elemen', 'di', 'kabupaten', 'nganjuk', 'juga', 'makin', 'solid', 'dan', 'kuat', 'beri', 'dukung', 'untu']"
1723,1723,@gadisresidu_b3 Waktu Kampanye Dengan Jargon Keberfihakan Asu Anti Reklamasi Lalu Setelah Satu Hari Dilantik Jadi G… https://t.co/PLxnw4UzcX,"['gadisresidub', 'waktu', 'kampanye', 'dengan', 'jargon', 'keberfihakan', 'asu', 'anti', 'reklamasi', 'lalu', 'telah', 'satu', 'hari', 'lantik', 'jadi', 'g']"
1724,1724,"Puncaki Hasil Survei, Pasangan Prabowo-Erick Thohir Kalahkan Pasangan lain https://t.co/yIBnDwIGSs @prabowo… https://t.co/m6piC3ZFo5","['puncak', 'hasil', 'survei', 'pasang', 'prabowoerick', 'thohir', 'kalah', 'pasang', 'lain', 'prabowo']"
1725,1725,"Kaum Z yang diketuainya mendukung Prabowo, berdasarkan kesadaran pribadi, bukan dipengaruhi kelompok atau parpol te… https://t.co/bFSJ9GLES0","['kaum', 'z', 'yang', 'ketua', 'dukung', 'prabowo', 'dasar', 'sadar', 'pribadi', 'bukan', 'pengaruh', 'kelompok', 'atau', 'parpol', 'te']"
1726,1726,"""Negara Palestina di awal kemerdekaan Republik Indonesia tidak hanya sekadar mengakui, tidak sekadar mendukung, tet… https://t.co/MRefyutYAX","['negara', 'palestina', 'di', 'awal', 'merdeka', 'republik', 'indonesia', 'tidak', 'hanya', 'sekadar', 'aku', 'tidak', 'sekadar', 'dukung', 'tet']"
1727,1727,Muzani mengklaim Prabowo pemimpin yang berkomitmen untuk selalu mengutamakan persatuan dan kesatuan.… https://t.co/ojmzNHL3YH,"['muzani', 'klaim', 'prabowo', 'pimpin', 'yang', 'komitmen', 'untuk', 'selalu', 'utama', 'satu', 'dan', 'satu']"
1728,1728,Muzani mengatakan Prabowo hanya ingin melihat masyarakat Indonesia tersenyum menatap masa depan bila ada kesempatan… https://t.co/LDSCTfhdQW,"['muzani', 'kata', 'prabowo', 'hanya', 'ingin', 'lihat', 'masyarakat', 'indonesia', 'senyum', 'tatap', 'masa', 'depan', 'bila', 'ada', 'sempat']"
